"Experimento Condutividade Térmica","","","","","","","","","","","","","","","","","","","","","","",""
"Teflon","","","","","","Argamassa de Rejunte (de Revestimento)","","","","","","Fibra de Vidro","","","","","","Resina stycast 10% AlN","","","","",""
"1.5A","","2A","","2.5A","","1.5A","","2A","","2.5A","","1.5A","","2A","","2.5A","","1.0 A","","1.5 A","","2.0 A",""
"Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)"
"1.52","21","1.52","22.75","1.52","25","1.52","24.5","1.52","28.25","1.52","33","1.52","21.5","1.52","27.25","1.52","29","72","23.39","72","28.47","72","30.55"
"1.53","21","1.53","23","1.53","25","1.53","24.5","1.53","28.25","1.53","33.25","1.53","21.5","1.53","27.25","1.53","29.25","72.5","23.33","72.5","28.52","72.5","30.52"
"1.54","21","1.54","23","1.54","25","1.54","24.5","1.54","28.25","1.54","33.25","1.54","21.5","1.54","27.25","1.54","29.25","73","23.36","73","28.5","73","30.61"
"1.55","21","1.55","23","1.55","25","1.55","24.75","1.55","28.5","1.55","33.25","1.55","21.5","1.55","27.25","1.55","29.25","73.5","23.3","73.5","28.5","73.5","30.59"
"1.57","21","1.57","23","1.57","25","1.57","24.5","1.57","28.25","1.57","33.25","1.57","21.5","1.57","27.25","1.57","29.25","74","23.37","74","28.52","74","30.64"
"1.58","21","1.58","23","1.58","25","1.58","24.5","1.58","28.5","1.58","33","1.58","21.5","1.58","27.25","1.58","29.25","74.5","23.41","74.5","28.55","74.5","30.69"
"1.59","21.25","1.59","23","1.59","25.25","1.59","24.5","1.59","28.5","1.59","33.25","1.59","21.5","1.59","27.25","1.59","29.25","75","23.33","75","28.52","75","30.74"
"1.6","21.25","1.6","23","1.6","25","1.6","24.75","1.6","28.5","1.6","33.5","1.6","21.5","1.6","27.25","1.6","29.25","75.5","23.39","75.5","28.54","75.5","30.7"
"1.61","21.25","1.61","23","1.61","25.25","1.61","24.75","1.61","28.5","1.61","33.5","1.61","21.5","1.61","27.25","1.61","29.25","76","23.41","76","28.63","76","30.77"
"1.62","21.25","1.62","23","1.62","25.25","1.62","24.75","1.62","28.75","1.62","33.5","1.62","21.5","1.62","27.25","1.62","29.25","76.5","23.41","76.5","28.6","76.5","30.81"
"1.63","21.25","1.63","23","1.63","25.25","1.63","24.75","1.63","28.75","1.63","33.5","1.63","21.5","1.63","27.25","1.63","29.25","77","23.47","77","28.6","77","30.86"
"1.64","21.25","1.64","23","1.64","25.25","1.64","24.75","1.64","28.75","1.64","33.5","1.64","21.5","1.64","27.5","1.64","29.5","77.5","23.44","77.5","28.63","77.5","30.84"
"1.65","21.25","1.65","23.25","1.65","25.25","1.65","24.75","1.65","28.75","1.65","33.75","1.65","21.5","1.65","27.5","1.65","29.5","78","23.48","78","28.67","78","30.9"
"1.66","21.25","1.66","23.25","1.66","25.25","1.66","24.75","1.66","28.75","1.66","33.75","1.66","21.5","1.66","27.5","1.66","29.5","78.5","23.45","78.5","28.72","78.5","30.95"
"1.67","21.25","1.67","23.25","1.67","25.25","1.67","24.75","1.67","28.75","1.67","33.75","1.67","21.5","1.67","27.5","1.67","29.5","79","23.5","79","28.67","79","30.97"
"1.68","21.25","1.68","23.25","1.68","25.25","1.68","24.75","1.68","28.75","1.68","33.75","1.68","21.5","1.68","27.5","1.68","29.5","79.5","23.47","79.5","28.77","79.5","31.02"
"1.69","21.25","1.69","23.25","1.69","25.5","1.69","24.75","1.69","29","1.69","33.75","1.69","21.5","1.69","27.5","1.69","29.5","80","23.5","80","28.73","80","30.98"
"1.7","21.25","1.7","23.25","1.7","25.5","1.7","24.75","1.7","28.75","1.7","34","1.7","21.5","1.7","27.5","1.7","29.5","80.5","23.5","80.5","28.76","80.5","31.02"
"1.71","21.25","1.71","23.25","1.71","25.5","1.71","25","1.71","29","1.71","33.75","1.71","21.5","1.71","27.5","1.71","29.5","81","23.49","81","28.84","81","31.02"
"1.73","21.25","1.73","23.25","1.73","25.5","1.73","25","1.73","29","1.73","34","1.73","21.5","1.73","27.5","1.73","29.5","81.5","23.49","81.5","28.77","81.5","31.13"
"1.74","21.25","1.74","23.25","1.74","25.5","1.74","25","1.74","29","1.74","34","1.74","21.75","1.74","27.5","1.74","29.5","82","23.52","82","28.8","82","31.12"
"1.75","21.25","1.75","23.25","1.75","25.5","1.75","25","1.75","29.25","1.75","34.25","1.75","21.75","1.75","27.5","1.75","29.5","82.5","23.48","82.5","28.87","82.5","31.27"
"1.76","21.25","1.76","23.25","1.76","25.5","1.76","25","1.76","29.25","1.76","34.25","1.76","21.5","1.76","27.5","1.76","29.5","83","23.55","83","28.8","83","31.2"
"1.77","21.25","1.77","23.25","1.77","25.75","1.77","25","1.77","29.25","1.77","34","1.77","21.75","1.77","27.5","1.77","29.5","83.5","23.52","83.5","28.83","83.5","31.29"
"1.78","21.25","1.78","23.25","1.78","25.75","1.78","25","1.78","29.25","1.78","34","1.78","21.75","1.78","27.5","1.78","29.5","84","23.54","84","28.89","84","31.34"
"1.79","21.25","1.79","23.5","1.79","25.75","1.79","25","1.79","29.25","1.79","34.25","1.79","21.75","1.79","27.5","1.79","29.5","84.5","23.54","84.5","28.87","84.5","31.28"
"1.8","21.25","1.8","23.25","1.8","25.75","1.8","25","1.8","29.25","1.8","34.25","1.8","21.75","1.8","27.5","1.8","29.5","85","23.6","85","28.85","85","31.35"
"1.81","21.25","1.81","23.25","1.81","25.75","1.81","25","1.81","29.25","1.81","34.25","1.81","21.75","1.81","27.5","1.81","29.5","85.5","23.52","85.5","28.92","85.5","31.37"
"1.82","21.25","1.82","23.5","1.82","25.75","1.82","25","1.82","29.25","1.82","34.5","1.82","21.75","1.82","27.75","1.82","29.75","86","23.59","86","28.9","86","31.42"
"1.83","21.25","1.83","23.5","1.83","25.75","1.83","25","1.83","29.25","1.83","34.5","1.83","21.75","1.83","27.5","1.83","29.75","86.5","23.63","86.5","28.99","86.5","31.41"
"1.84","21.25","1.84","23.5","1.84","25.75","1.84","25.25","1.84","29.25","1.84","34.75","1.84","21.75","1.84","27.5","1.84","29.75","87","23.62","87","28.97","87","31.52"
"1.85","21.25","1.85","23.5","1.85","25.75","1.85","24.75","1.85","29.25","1.85","34.75","1.85","21.75","1.85","27.5","1.85","29.75","87.5","23.66","87.5","28.96","87.5","31.46"
"1.86","21.25","1.86","23.5","1.86","25.75","1.86","25","1.86","29.5","1.86","34.75","1.86","21.75","1.86","27.75","1.86","28.75","88","23.67","88","28.99","88","31.55"
"1.87","21.25","1.87","23.5","1.87","26","1.87","25","1.87","29.5","1.87","34.75","1.87","21.75","1.87","27.75","1.87","29","88.5","23.61","88.5","29.05","88.5","31.57"
"1.88","21.25","1.88","23.5","1.88","26","1.88","25","1.88","29.5","1.88","34.75","1.88","21.75","1.88","27.75","1.88","29.75","89","23.6","89","29.01","89","31.62"
"1.9","21.25","1.9","23.5","1.9","26","1.9","25","1.9","29.5","1.9","35","1.9","21.75","1.9","27.75","1.9","29.75","89.5","23.66","89.5","29.09","89.5","31.6"
"1.91","21.25","1.91","23.5","1.91","26","1.91","25.25","1.91","29.5","1.91","34.75","1.91","21.75","1.91","27.75","1.91","29.75","90","23.72","90","29.05","90","31.62"
"1.92","21.25","1.92","23.5","1.92","26","1.92","25","1.92","29.5","1.92","34.75","1.92","21.75","1.92","27.75","1.92","29.75","90.5","23.72","90.5","29.02","90.5","31.73"
"1.93","21.25","1.93","23.5","1.93","26","1.93","25.25","1.93","29.5","1.93","35","1.93","21.75","1.93","27.75","1.93","29.75","91","23.63","91","29.09","91","31.7"
"1.94","21.25","1.94","23.5","1.94","26","1.94","25.25","1.94","29.5","1.94","35","1.94","21.75","1.94","27.75","1.94","29.75","91.5","23.65","91.5","29.09","91.5","31.73"
"1.95","21.25","1.95","23.5","1.95","26.25","1.95","25.25","1.95","29.75","1.95","35","1.95","21.75","1.95","27.75","1.95","29.75","92","23.72","92","29.09","92","31.82"
"1.96","21.25","1.96","23.75","1.96","26","1.96","25.25","1.96","29.75","1.96","35","1.96","21.75","1.96","27.75","1.96","30","92.5","23.73","92.5","29.16","92.5","31.8"
"1.97","21.25","1.97","23.75","1.97","26.25","1.97","25.5","1.97","29.75","1.97","35","1.97","22","1.97","27.75","1.97","30","93","23.73","93","29.16","93","31.88"
"1.98","21.25","1.98","23.75","1.98","26.25","1.98","25.5","1.98","29.75","1.98","35.25","1.98","21.75","1.98","27.75","1.98","30","93.5","23.72","93.5","29.19","93.5","31.83"
"1.99","21.5","1.99","23.75","1.99","26.25","1.99","25.25","1.99","29.75","1.99","35.25","1.99","22","1.99","28","1.99","30","94","23.69","94","29.1","94","31.91"
"2","21.25","2","23.75","2","26.25","2","25","2","29.75","2","35.25","2","21.75","2","27.75","2","30","94.5","23.69","94.5","29.23","94.5","31.95"
"2.01","21.5","2.01","23.75","2.01","26.25","2.01","25","2.01","30","2.01","35.25","2.01","21.75","2.01","28","2.01","30","95","23.73","95","29.23","95","32.01"
"2.02","21.25","2.02","23.75","2.02","26.25","2.02","24.75","2.02","30","2.02","35.5","2.02","22","2.02","27.75","2.02","30","95.5","23.8","95.5","29.23","95.5","31.98"
"2.03","21.5","2.03","23.75","2.03","26.25","2.03","25.5","2.03","29.75","2.03","35.25","2.03","21.75","2.03","27.75","2.03","30","96","23.77","96","29.25","96","32.01"
"2.04","21.5","2.04","23.75","2.04","26.5","2.04","25.5","2.04","30","2.04","35.5","2.04","22","2.04","27.75","2.04","30","96.5","23.77","96.5","29.26","96.5","32.11"
"2.06","21.25","2.06","23.75","2.06","26.5","2.06","25.5","2.06","30","2.06","35.5","2.06","21.75","2.06","27.75","2.06","30","97","23.76","97","29.27","97","32.12"
"2.07","21.5","2.07","23.75","2.07","26.5","2.07","25.5","2.07","30","2.07","35.5","2.07","22","2.07","27.75","2.07","30.25","97.5","23.8","97.5","29.31","97.5","32.14"
"2.08","21.5","2.08","23.75","2.08","26.5","2.08","25.5","2.08","30","2.08","35.5","2.08","22","2.08","27.75","2.08","30","98","23.8","98","29.27","98","32.16"
"2.09","21.5","2.09","24","2.09","26.5","2.09","25.5","2.09","30","2.09","35.75","2.09","22","2.09","28","2.09","30","98.5","23.85","98.5","29.34","98.5","32.16"
"2.1","21.5","2.1","24","2.1","26.5","2.1","25.5","2.1","30","2.1","35.75","2.1","22","2.1","28","2.1","29.75","99","23.88","99","29.38","99","32.19"
"2.11","21.5","2.11","24","2.11","26.5","2.11","25.5","2.11","30","2.11","35.75","2.11","22","2.11","28","2.11","30","99.5","23.83","99.5","29.3","99.5","32.24"
"2.12","21.5","2.12","24","2.12","26.5","2.12","25.75","2.12","30.25","2.12","35.75","2.12","22","2.12","28","2.12","30.25","100","23.82","100","29.39","100","32.23"
"2.13","21.5","2.13","24","2.13","26.75","2.13","25.5","2.13","30.25","2.13","35.75","2.13","22","2.13","28","2.13","30.25","100.5","23.83","100.5","29.38","100.5","32.32"
"2.14","21.5","2.14","24","2.14","26.75","2.14","25.75","2.14","30.25","2.14","36","2.14","22","2.14","28","2.14","30.25","101","23.82","101","29.44","101","32.29"
"2.15","21.5","2.15","24","2.15","26.75","2.15","25.75","2.15","30.25","2.15","36","2.15","22","2.15","28","2.15","30.25","101.5","23.91","101.5","29.34","101.5","32.38"
"2.16","21.5","2.16","24","2.16","26.75","2.16","25.75","2.16","30.25","2.16","36","2.16","22","2.16","28","2.16","30.25","102","23.94","102","29.45","102","32.42"
"2.17","21.5","2.17","24","2.17","26.75","2.17","25.75","2.17","30.25","2.17","36","2.17","22","2.17","28","2.17","30.25","102.5","23.89","102.5","29.39","102.5","32.48"
"2.18","21.5","2.18","24.25","2.18","26.75","2.18","25.75","2.18","30.25","2.18","36","2.18","22","2.18","28","2.18","30.25","103","23.89","103","29.47","103","32.41"
"2.19","21.5","2.19","24.25","2.19","27","2.19","25.75","2.19","30.5","2.19","36.25","2.19","22","2.19","28","2.19","30.5","103.5","23.94","103.5","29.41","103.5","32.45"
"2.2","21.5","2.2","24.25","2.2","27","2.2","25.75","2.2","30.5","2.2","36.25","2.2","22","2.2","28","2.2","30.25","104","23.88","104","29.41","104","32.49"
"2.21","21.5","2.21","24.25","2.21","27","2.21","25.75","2.21","30.5","2.21","36.25","2.21","22","2.21","28","2.21","30.25","104.5","23.88","104.5","29.47","104.5","32.55"
"2.23","21.75","2.23","24.25","2.23","27","2.23","25.75","2.23","30.5","2.23","36.25","2.23","22","2.23","28","2.23","30.25","105","23.95","105","29.5","105","32.54"
"2.24","21.5","2.24","24.25","2.24","27","2.24","25.75","2.24","30.5","2.24","36.5","2.24","22","2.24","28","2.24","30.5","105.5","23.94","105.5","29.56","105.5","32.56"
"2.25","21.75","2.25","24.25","2.25","27","2.25","25.75","2.25","30.5","2.25","36.5","2.25","22","2.25","28.25","2.25","30.5","106","23.93","106","29.52","106","32.61"
"2.26","21.75","2.26","24.25","2.26","27","2.26","26","2.26","30.5","2.26","36.5","2.26","22","2.26","28.25","2.26","30.5","106.5","24","106.5","29.57","106.5","32.67"
"2.27","21.75","2.27","24.25","2.27","27","2.27","26","2.27","30.5","2.27","36.5","2.27","22","2.27","28.25","2.27","30.5","107","23.95","107","29.55","107","32.6"
"2.28","21.75","2.28","24.25","2.28","27.25","2.28","26","2.28","30.75","2.28","36.5","2.28","22","2.28","27.75","2.28","30.25","107.5","23.93","107.5","29.57","107.5","32.67"
"2.29","21.75","2.29","24.25","2.29","27.25","2.29","26","2.29","30.75","2.29","36.5","2.29","22","2.29","28.25","2.29","30.5","108","24","108","29.59","108","32.7"
"2.3","21.75","2.3","24.5","2.3","27.25","2.3","26","2.3","30.75","2.3","36.75","2.3","22","2.3","28.25","2.3","30.5","108.5","23.98","108.5","29.59","108.5","32.72"
"2.31","21.75","2.31","24.5","2.31","27.25","2.31","26","2.31","30.75","2.31","36.75","2.31","22","2.31","28.25","2.31","30.5","109","23.98","109","29.62","109","32.77"
"2.32","21.75","2.32","24.5","2.32","27.25","2.32","26","2.32","30.75","2.32","36.75","2.32","22","2.32","28.25","2.32","30.5","109.5","24.05","109.5","29.62","109.5","32.83"
"2.33","21.75","2.33","24.5","2.33","27.25","2.33","26","2.33","30.75","2.33","36.75","2.33","22","2.33","28.5","2.33","30.5","110","23.96","110","29.66","110","32.85"
"2.34","21.75","2.34","24.5","2.34","27.5","2.34","26","2.34","30.75","2.34","36.75","2.34","22.25","2.34","28.25","2.34","30.5","110.5","24.09","110.5","29.7","110.5","32.86"
"2.35","21.75","2.35","24.5","2.35","27.5","2.35","26","2.35","30.75","2.35","36.75","2.35","22.25","2.35","28.25","2.35","30.5","111","24.06","111","29.75","111","32.88"
"2.36","21.75","2.36","24.5","2.36","27.5","2.36","26","2.36","30.75","2.36","36.75","2.36","22.25","2.36","28.25","2.36","30.5","111.5","24.11","111.5","29.61","111.5","32.92"
"2.37","21.75","2.37","24.5","2.37","27.5","2.37","26","2.37","31","2.37","37","2.37","22.25","2.37","28.5","2.37","30.5","112","24.05","112","29.73","112","32.98"
"2.38","21.75","2.38","24.5","2.38","27.5","2.38","26","2.38","31","2.38","37","2.38","22.25","2.38","28.5","2.38","30.5","112.5","24.07","112.5","29.75","112.5","33.01"
"2.4","21.75","2.4","24.5","2.4","27.5","2.4","26.25","2.4","31","2.4","37","2.4","22.25","2.4","28.5","2.4","30.75","113","24.11","113","29.8","113","32.99"
"2.41","21.75","2.41","24.5","2.41","27.75","2.41","26.25","2.41","31","2.41","37","2.41","22.25","2.41","28.5","2.41","30.75","113.5","24.09","113.5","29.75","113.5","33.03"
"2.42","21.75","2.42","24.75","2.42","27.75","2.42","26.25","2.42","31","2.42","37","2.42","22.25","2.42","28.5","2.42","30.75","114","24.09","114","29.75","114","32.97"
"2.43","21.75","2.43","24.75","2.43","27.75","2.43","26.25","2.43","31","2.43","37","2.43","22.25","2.43","28.5","2.43","30.75","114.5","24.09","114.5","29.79","114.5","33.08"
"2.44","21.75","2.44","24.75","2.44","27.75","2.44","26.25","2.44","31","2.44","37.25","2.44","22.25","2.44","28.5","2.44","30.75","115","24.09","115","29.9","115","33.19"
"2.45","22","2.45","24.75","2.45","27.75","2.45","26.25","2.45","31","2.45","37.25","2.45","22.25","2.45","28.5","2.45","30.75","115.5","24.13","115.5","29.9","115.5","33.07"
"2.46","21.75","2.46","24.75","2.46","27.75","2.46","26.25","2.46","31","2.46","37.25","2.46","22.25","2.46","28.5","2.46","30.75","116","24.09","116","29.79","116","33.14"
"2.47","22","2.47","24.75","2.47","28","2.47","26.25","2.47","31.25","2.47","37.25","2.47","22.25","2.47","28.5","2.47","30.75","116.5","24.12","116.5","29.86","116.5","33.2"
"2.48","21.75","2.48","24.75","2.48","28","2.48","26.25","2.48","31.25","2.48","37.25","2.48","22.25","2.48","28.5","2.48","30.75","117","24.18","117","29.79","117","33.19"
"2.49","21.75","2.49","24.75","2.49","28","2.49","26.5","2.49","31.25","2.49","37.5","2.49","22.25","2.49","28.5","2.49","30.75","117.5","24.18","117.5","29.87","117.5","33.23"
"2.5","22","2.5","24.75","2.5","28","2.5","26.25","2.5","31.25","2.5","37.5","2.5","22.25","2.5","28.5","2.5","30.75","118","24.13","118","29.92","118","33.38"
"2.51","22","2.51","24.75","2.51","28","2.51","26.25","2.51","31.25","2.51","37.5","2.51","22.25","2.51","28.75","2.51","30.75","118.5","24.23","118.5","29.96","118.5","33.32"
"2.52","22","2.52","25","2.52","28","2.52","26.5","2.52","31.25","2.52","37.5","2.52","22.25","2.52","28.75","2.52","31","119","24.27","119","29.97","119","33.33"
"2.53","22","2.53","25","2.53","28.25","2.53","26.5","2.53","31.25","2.53","37.5","2.53","22.25","2.53","28.75","2.53","31","119.5","24.18","119.5","29.88","119.5","33.35"
"2.54","22","2.54","25","2.54","28","2.54","26.5","2.54","31.25","2.54","37.75","2.54","22.25","2.54","28.75","2.54","31","120","24.2","120","30.02","120","33.41"
"2.56","22","2.56","25","2.56","28.25","2.56","26.5","2.56","31.5","2.56","37.75","2.56","22.5","2.56","28.75","2.56","31","120.5","24.2","120.5","29.98","120.5","33.44"
"2.57","22","2.57","25","2.57","28.25","2.57","26.5","2.57","31.5","2.57","37.75","2.57","22.25","2.57","28.75","2.57","31","121","24.19","121","30.06","121","33.48"
"2.58","22","2.58","25","2.58","28.25","2.58","26.5","2.58","31.5","2.58","37.75","2.58","22.25","2.58","28.75","2.58","31","121.5","24.23","121.5","30.01","121.5","33.41"
"2.59","22","2.59","25","2.59","28.25","2.59","26.5","2.59","31.5","2.59","37.75","2.59","22.5","2.59","28.75","2.59","31","122","24.19","122","30.03","122","33.57"
"2.6","22","2.6","25.25","2.6","28.25","2.6","26.5","2.6","31.5","2.6","37.75","2.6","22.25","2.6","28.75","2.6","31","122.5","24.16","122.5","30.06","122.5","33.59"
"2.61","22","2.61","25.25","2.61","28.25","2.61","26.5","2.61","31.5","2.61","37.75","2.61","22.25","2.61","28.75","2.61","31","123","24.22","123","30.05","123","33.64"
"2.62","22","2.62","25.25","2.62","28.25","2.62","26.5","2.62","31.5","2.62","38","2.62","22.25","2.62","28.75","2.62","31","123.5","24.27","123.5","30.09","123.5","33.62"
"2.63","22","2.63","25.25","2.63","28.5","2.63","26.5","2.63","31.75","2.63","38","2.63","22.25","2.63","28.75","2.63","31","124","24.2","124","30.12","124","33.66"
"2.64","22","2.64","25.25","2.64","28.5","2.64","26.5","2.64","31.75","2.64","38","2.64","22.25","2.64","28.75","2.64","31","124.5","24.31","124.5","30.14","124.5","33.68"
"2.65","22","2.65","25.25","2.65","28.5","2.65","26.5","2.65","31.75","2.65","38","2.65","22.5","2.65","28.75","2.65","31","125","24.22","125","30.15","125","33.77"
"2.66","22","2.66","25.25","2.66","28.75","2.66","26.5","2.66","31.75","2.66","38","2.66","22.25","2.66","28.75","2.66","31","125.5","24.31","125.5","30.17","125.5","33.69"
"2.67","22.25","2.67","25.25","2.67","28.75","2.67","26.75","2.67","31.75","2.67","38.25","2.67","22.25","2.67","29","2.67","31.25","126","24.27","126","30.12","126","33.8"
"2.68","22","2.68","25.25","2.68","28.75","2.68","26.75","2.68","31.75","2.68","38.25","2.68","22.5","2.68","29","2.68","30.25","126.5","24.27","126.5","30.14","126.5","33.77"
"2.69","22.25","2.69","25.25","2.69","28.75","2.69","26.75","2.69","31.75","2.69","38.25","2.69","22.5","2.69","29","2.69","31.25","127","24.31","127","30.12","127","33.86"
"2.7","22","2.7","25.5","2.7","28.75","2.7","26.75","2.7","32","2.7","38.25","2.7","22.25","2.7","28.75","2.7","31.25","127.5","24.27","127.5","30.23","127.5","33.84"
"2.71","22.25","2.71","25.5","2.71","28.75","2.71","26.5","2.71","32","2.71","38.25","2.71","22.5","2.71","29","2.71","31.25","128","24.33","128","30.2","128","33.93"
"2.73","22.25","2.73","25.5","2.73","29","2.73","26.5","2.73","32","2.73","38.25","2.73","22.5","2.73","28.75","2.73","31.25","128.5","24.33","128.5","30.23","128.5","33.89"
"2.74","22.25","2.74","25.5","2.74","29","2.74","26.75","2.74","32","2.74","38.25","2.74","22.5","2.74","29","2.74","31.25","129","24.37","129","30.2","129","33.91"
"2.75","22.25","2.75","25.5","2.75","29","2.75","26.75","2.75","32","2.75","38.5","2.75","22.5","2.75","29","2.75","31.25","129.5","24.31","129.5","30.21","129.5","33.89"
"2.76","22.25","2.76","25.5","2.76","29.25","2.76","26.75","2.76","32","2.76","38.5","2.76","22.5","2.76","29","2.76","31","130","24.3","130","30.22","130","33.96"
"2.77","22.25","2.77","25.5","2.77","29.25","2.77","26.75","2.77","32","2.77","38.5","2.77","22.5","2.77","29","2.77","31.25","130.5","24.31","130.5","30.33","130.5","34.04"
"2.78","22.25","2.78","25.5","2.78","29.25","2.78","26.75","2.78","32","2.78","38.5","2.78","22.5","2.78","29","2.78","31.5","131","24.33","131","30.27","131","34.04"
"2.79","22.25","2.79","25.5","2.79","29.25","2.79","26.75","2.79","32","2.79","38.5","2.79","22.5","2.79","29","2.79","31.25","131.5","24.27","131.5","30.33","131.5","34.13"
"2.8","22.25","2.8","25.5","2.8","29.25","2.8","26.75","2.8","32","2.8","38.5","2.8","22.5","2.8","29","2.8","31.5","132","24.41","132","30.26","132","34.14"
"2.81","22.25","2.81","25.5","2.81","29.25","2.81","26.75","2.81","32.25","2.81","38.5","2.81","22.5","2.81","29","2.81","31.5","132.5","24.36","132.5","30.33","132.5","34.09"
"2.82","22.25","2.82","25.75","2.82","29.25","2.82","26.75","2.82","32.25","2.82","38.75","2.82","22.5","2.82","29","2.82","31.25","133","24.34","133","30.3","133","34.16"
"2.83","22.25","2.83","25.75","2.83","29.5","2.83","26.75","2.83","32.25","2.83","38.75","2.83","22.5","2.83","29","2.83","30.75","133.5","24.36","133.5","30.34","133.5","34.16"
